time [s],voltage [V1,current [...],temperature_A [K],temperature_B [K],setpoint [K]
2963.8224647045135,+5.39726500E-1,+17.8678E-06,210.07,218.03,210.06
2964.32253074646,+5.39619500E-1,+17.8643E-06,210.07,218.03,210.06
2964.822685480118,+5.39508500E-1,+17.8605E-06,210.07,218.03,210.06
2965.322422027588,+5.39399700E-1,+17.8570E-06,210.07,218.03,210.06
2965.822436571121,+5.39302600E-1,+17.8539E-06,210.07,218.03,210.06
2966.323147058487,+5.39186100E-1,+17.8502E-06,210.07,218.03,210.06
2966.8223583698273,+5.39098000E-1,+17.8466E-06,210.07,218.03,210.05
2967.323430776596,+5.38975900E-1,+17.8430E-06,210.07,218.03,210.05
2967.8224823474884,+5.38880800E-1,+17.8396E-06,210.07,218.03,210.05
2968.3224227428436,+5.38760500E-1,+17.8360E-06,210.07,218.02,210.05
2968.8222844600677,+5.38674400E-1,+17.8326E-06,210.06,218.02,210.05
2969.3224380016327,+5.38552100E-1,+17.8292E-06,210.06,218.02,210.05
2969.8223102092743,+5.38461900E-1,+17.8256E-06,210.06,218.02,210.05
2970.322319507599,+5.38337800E-1,+17.8222E-06,210.06,218.02,210.05
2970.82027387619,+5.38251200E-1,+17.8187E-06,210.06,218.02,210.05
2971.3240435123444,+5.38133700E-1,+17.8149E-06,210.06,218.02,210.05
2971.8329441547394,+5.38026800E-1,+17.8116E-06,210.06,218.02,210.05
2972.3334670066833,+5.37925300E-1,+17.8078E-06,210.06,218.02,210.05
2972.8333010673523,+5.37817200E-1,+17.8048E-06,210.06,218.02,210.04
2973.3342242240906,+5.37716000E-1,+17.8010E-06,210.06,218.02,210.04
2973.832417488098,+5.37607900E-1,+17.7978E-06,210.06,218.02,210.04
2974.3323435783386,+5.37504100E-1,+17.7940E-06,210.06,218.01,210.04
2974.8323209285736,+5.37401800E-1,+17.7909E-06,210.05,218.01,210.04
2975.332811355591,+5.37295100E-1,+17.7873E-06,210.05,218.01,210.04
2975.8323929309845,+5.37189600E-1,+17.7838E-06,210.05,218.01,210.04
2976.3324880599976,+5.37082900E-1,+17.7804E-06,210.05,218.01,210.04
2976.8320994377136,+5.36981700E-1,+17.7771E-06,210.05,218.01,210.04
2977.333334684372,+5.36877100E-1,+17.7732E-06,210.05,218.01,210.04
2977.8324325084686,+5.36771800E-1,+17.7698E-06,210.05,218.01,210.04
2978.3323850631714,+5.36663400E-1,+17.7662E-06,210.05,218.01,210.04
2978.832362651825,+5.36556700E-1,+17.7627E-06,210.05,218.01,210.03
2979.332557439804,+5.36456100E-1,+17.7643E-06,210.05,218.01,210.03
2979.8659706115723,+5.36344500E-1,+17.7510E-06,210.05,218.01,210.03
2980.353407382965,+5.36237200E-1,+17.7568E-06,210.05,218.01,210.03
2980.8524861335754,+5.36134900E-1,+17.7443E-06,210.05,218.0,210.03
2981.3525557518005,+5.36028200E-1,+17.7497E-06,210.04,218.0,210.03
2981.852385044098,+5.35921800E-1,+17.7369E-06,210.04,218.0,210.03
2982.353387594223,+5.35813700E-1,+17.7426E-06,210.04,218.0,210.03
2982.8533895015717,+5.35709900E-1,+17.7301E-06,210.04,218.0,210.03
2983.353371858597,+5.35603800E-1,+17.7360E-06,210.04,218.0,210.03
2983.8523342609406,+5.35498800E-1,+17.7231E-06,210.04,218.0,210.03
2984.353436946869,+5.35399400E-1,+17.7291E-06,210.04,218.0,210.03
2984.8531596660614,+5.35291600E-1,+17.7162E-06,210.04,218.0,210.02
2985.3534638881683,+5.35193000E-1,+17.7220E-06,210.04,218.0,210.02
2985.8524367809296,+5.35084000E-1,+17.7091E-06,210.04,218.0,210.02
2986.3527960777283,+5.34977000E-1,+17.7152E-06,210.04,217.99,210.02
2986.8524882793427,+5.34875000E-1,+17.7023E-06,210.03,217.99,210.02
2987.352294921875,+5.34768000E-1,+17.7082E-06,210.03,217.99,210.02
2987.8523461818695,+5.34670400E-1,+17.6952E-06,210.03,217.99,210.02
2988.3523228168488,+5.34560800E-1,+17.7013E-06,210.03,217.99,210.02
2988.853272676468,+5.34455800E-1,+17.6883E-06,210.03,217.99,210.02
2989.352191925049,+5.34349100E-1,+17.6945E-06,210.03,217.99,210.02
2989.8523132801056,+5.34246500E-1,+17.6818E-06,210.03,217.99,210.02
2990.3522007465363,+5.34148600E-1,+17.6875E-06,210.03,217.99,210.02
2990.8513374328613,+5.34040700E-1,+17.6749E-06,210.03,217.99,210.01
2991.3513329029083,+5.33942200E-1,+17.6807E-06,210.03,217.99,210.01
2991.851394176483,+5.33837500E-1,+17.6682E-06,210.03,217.98,210.01
2992.351336479187,+5.33729900E-1,+17.6735E-06,210.03,217.98,210.01
2992.851274251938,+5.33626700E-1,+17.6614E-06,210.02,217.98,210.01
2993.3512320518494,+5.33524700E-1,+17.6666E-06,210.02,217.98,210.01
2993.8525416851044,+5.33416000E-1,+17.6550E-06,210.02,217.98,210.01
2994.355295419693,+5.33314800E-1,+17.6589E-06,210.02,217.98,210.01
2994.850346326828,+5.33210200E-1,+17.6492E-06,210.02,217.98,210.01
2995.3503017425537,+5.33109900E-1,+17.6507E-06,210.02,217.98,210.01
2995.850367307663,+5.33001500E-1,+17.6442E-06,210.02,217.98,210.01
2996.356302499771,+5.32896200E-1,+17.6419E-06,210.02,217.97,210.01
2996.849397420883,+5.32792700E-1,+17.6382E-06,210.02,217.97,210.0
2997.3502399921417,+5.32684300E-1,+17.6346E-06,210.02,217.97,210.0
2997.8493733406067,+5.32579600E-1,+17.6313E-06,210.02,217.97,210.0
2998.3494312763214,+5.32473000E-1,+17.6277E-06,210.01,217.97,210.0
2998.849420785904,+5.32370900E-1,+17.6243E-06,210.01,217.97,210.0
2999.3492827415466,+5.32268000E-1,+17.6212E-06,210.01,217.97,210.0
2999.8292248249054,+5.32176200E-1,+17.6178E-06,210.01,217.97,210.0
3000.317355632782,+5.32056400E-1,+17.6143E-06,210.01,217.97,210.0
3000.817596435547,+5.31968000E-1,+17.6107E-06,210.01,217.97,210.0
3001.316401720047,+5.31844200E-1,+17.6074E-06,210.01,217.97,210.0
3001.816428899765,+5.31759600E-1,+17.6038E-06,210.01,217.97,210.0
3002.317323923111,+5.31633400E-1,+17.6006E-06,210.01,217.97,210.0
3002.8164019584656,+5.31550900E-1,+17.5969E-06,210.01,217.97,210.0
3003.318422317505,+5.31427000E-1,+17.5933E-06,210.0,217.97,210.0
3003.816386938095,+5.31346200E-1,+17.5902E-06,210.0,217.97,210.0
3004.3072266578674,+5.31222700E-1,+17.5868E-06,210.0,217.97,210.0
3004.807232618332,+5.31139500E-1,+17.5834E-06,210.0,217.96,210.0
3005.2883219718933,+5.31031700E-1,+17.5752E-06,210.0,217.96,210.0
3005.7672114372253,+5.30932300E-1,+17.5768E-06,210.0,217.96,210.0
3006.2483444213867,+5.30833100E-1,+17.5737E-06,210.0,217.96,210.0
3006.727304458618,+5.30728200E-1,+17.5702E-06,210.0,217.96,210.0
3007.2084114551544,+5.30650000E-1,+17.5671E-06,210.0,217.96,210.0
3007.707319021225,+5.30522100E-1,+17.5637E-06,210.0,217.96,210.0
3008.207357645035,+5.30443000E-1,+17.5602E-06,210.0,217.96,210.0
3008.707320690155,+5.30315400E-1,+17.5568E-06,209.99,217.96,210.0
3009.2072846889496,+5.30236600E-1,+17.5533E-06,209.99,217.96,210.0
3009.7073435783386,+5.30113400E-1,+17.5500E-06,209.99,217.96,210.0
3010.2082850933075,+5.30037800E-1,+17.5468E-06,209.99,217.96,210.0
3010.694141626358,+5.29916600E-1,+17.5433E-06,209.99,217.96,210.0
3011.1862626075745,+5.29823000E-1,+17.5448E-06,209.99,217.95,210.0
3011.6709809303284,+5.29723800E-1,+17.5370E-06,209.99,217.95,210.0
3012.257661342621,+5.29604900E-1,+17.5329E-06,209.99,217.95,210.0
3012.760356903076,+5.29493900E-1,+17.5292E-06,209.99,217.95,210.0
3013.295051574707,+5.29376700E-1,+17.5253E-06,209.99,217.95,210.0
3013.948678970337,+5.29253200E-1,+17.5212E-06,209.99,217.95,210.0
3014.44739317894,+5.29159300E-1,+17.5179E-06,209.99,217.95,210.0
3014.9293627738953,+5.29041000E-1,+17.5143E-06,209.99,217.95,210.0
3015.4279477596283,+5.28966000E-1,+17.5111E-06,209.99,217.95,210.0
3015.9541187286377,+5.28836000E-1,+17.5117E-06,209.98,217.95,210.0
3016.46883893013,+5.28729100E-1,+17.5037E-06,209.98,217.95,210.0
3016.947564601898,+5.28620600E-1,+17.5051E-06,209.98,217.95,210.0
3017.4662334918976,+5.28523500E-1,+17.4971E-06,209.98,217.94,210.0
3017.9463214874268,+5.28411900E-1,+17.4936E-06,209.98,217.94,210.0
3018.472233772278,+5.28306100E-1,+17.4897E-06,209.98,217.94,210.0
3019.0079226493835,+5.28208100E-1,+17.4863E-06,209.98,217.94,210.0
3019.5062506198883,+5.28078500E-1,+17.4827E-06,209.98,217.94,210.0
3020.0559616088867,+5.27978800E-1,+17.4792E-06,209.98,217.94,210.0
3020.591126680374,+5.27875300E-1,+17.4752E-06,209.98,217.94,210.0
3021.1050732135773,+5.27748200E-1,+17.4715E-06,209.98,217.94,210.0
3021.634778022766,+5.27665700E-1,+17.4681E-06,209.98,217.94,210.0
3022.129497528076,+5.27541000E-1,+17.4647E-06,209.98,217.94,210.0
3022.6275374889374,+5.27459300E-1,+17.4615E-06,209.98,217.94,210.0
3023.105366230011,+5.27331100E-1,+17.4581E-06,209.98,217.94,210.0
3023.632164955139,+5.27249700E-1,+17.4546E-06,209.98,217.94,210.0
3024.128732919693,+5.27134600E-1,+17.4514E-06,209.98,217.94,210.0
3024.605231285095,+5.27052000E-1,+17.4478E-06,209.98,217.93,210.0
3025.1428747177124,+5.26927300E-1,+17.4488E-06,209.98,217.93,210.0
3025.6709949970245,+5.26826700E-1,+17.4407E-06,209.98,217.93,210.0
3026.2176089286804,+5.26710700E-1,+17.4372E-06,209.98,217.93,210.0
3026.7283551692963,+5.26607500E-1,+17.4336E-06,209.98,217.93,210.0
3027.2054817676544,+5.26525300E-1,+17.4305E-06,209.98,217.93,210.0
3027.724679708481,+5.26398800E-1,+17.4270E-06,209.98,217.93,210.0
3028.2042760849,+5.26318900E-1,+17.4251E-06,209.98,217.93,210.0
3028.6875071525574,+5.26216800E-1,+17.4173E-06,209.98,217.93,210.0
3029.1922936439514,+5.26117700E-1,+17.4172E-06,209.98,217.93,210.0
3029.704461812973,+5.25992400E-1,+17.4136E-06,209.98,217.92,210.0
3030.2070705890656,+5.25910700E-1,+17.4103E-06,209.98,217.92,210.0
3030.7407751083374,+5.25783700E-1,+17.4066E-06,209.98,217.92,210.0
3031.227604150772,+5.25701400E-1,+17.4034E-06,209.98,217.92,210.0
3031.73006939888,+5.25578500E-1,+17.3999E-06,209.98,217.92,210.0
3032.2450199127197,+5.25496500E-1,+17.3965E-06,209.98,217.92,210.0
3032.728452682495,+5.25371800E-1,+17.3931E-06,209.98,217.92,210.0
3033.227553844452,+5.25295300E-1,+17.3898E-06,209.98,217.92,210.0
3033.7041351795197,+5.25183100E-1,+17.3816E-06,209.98,217.91,210.0
3034.1855578422546,+5.25088000E-1,+17.3877E-06,209.98,217.91,210.0
3034.7192125320435,+5.24963000E-1,+17.3796E-06,209.98,217.91,210.0
3035.204582452774,+5.24877000E-1,+17.3763E-06,209.98,217.91,210.0
3035.705075263977,+5.24759300E-1,+17.3681E-06,209.98,217.91,210.0
3036.1864347457886,+5.24676700E-1,+17.3695E-06,209.98,217.91,210.0
3036.663445711136,+5.24579600E-1,+17.3665E-06,209.98,217.91,210.0
3037.1435012817383,+5.24467100E-1,+17.3631E-06,209.98,217.91,210.0
3037.62842130661,+5.24394700E-1,+17.3599E-06,209.98,217.91,210.0
3038.1039724349976,+5.24281400E-1,+17.3519E-06,209.98,217.91,210.0
3038.583476305008,+5.24182500E-1,+17.3532E-06,209.98,217.91,210.0
3039.063066005707,+5.24081400E-1,+17.3502E-06,209.98,217.91,210.0
3039.543642282486,+5.23975300E-1,+17.3463E-06,209.98,217.91,210.0
3040.0772297382355,+5.23875300E-1,+17.3433E-06,209.98,217.91,210.0
3040.5631532669067,+5.23771500E-1,+17.3400E-06,209.98,217.91,210.0
3041.043286561966,+5.23690100E-1,+17.3367E-06,209.98,217.91,210.0
3041.5289294719696,+5.23568300E-1,+17.3334E-06,209.98,217.91,210.0
3042.028418302536,+5.23483100E-1,+17.3299E-06,209.98,217.9,210.0
3042.5292806625366,+5.23362500E-1,+17.3266E-06,209.98,217.9,210.0
3043.0274424552917,+5.23284500E-1,+17.3234E-06,209.98,217.9,210.0
3043.5021374225616,+5.23181400E-1,+17.3151E-06,209.98,217.9,210.0
3043.9821219444275,+5.23083400E-1,+17.3168E-06,209.98,217.9,210.0
3044.4625306129456,+5.22988600E-1,+17.3138E-06,209.98,217.9,210.0
3044.94247174263,+5.22886600E-1,+17.3106E-06,209.98,217.9,210.0
3045.4284398555756,+5.22808700E-1,+17.3075E-06,209.98,217.9,210.0
3045.9024860858917,+5.22697300E-1,+17.2995E-06,209.98,217.9,210.0
3046.382446527481,+5.22603400E-1,+17.3012E-06,209.98,217.9,210.0
3046.8643074035645,+5.22512200E-1,+17.2979E-06,209.99,217.9,210.0
3047.341449737549,+5.22409800E-1,+17.2948E-06,209.99,217.9,210.0
3047.828472137451,+5.22334500E-1,+17.2918E-06,209.99,217.9,210.0
3048.301420211792,+5.22227000E-1,+17.2840E-06,209.99,217.9,210.0
3048.7816371917725,+5.22134300E-1,+17.2856E-06,209.99,217.9,210.0
3049.2634315490723,+5.22042700E-1,+17.2826E-06,209.99,217.9,210.0
3049.741375207901,+5.21940400E-1,+17.2795E-06,209.99,217.89,210.0
3050.2289106845856,+5.21862700E-1,+17.2765E-06,209.99,217.89,210.0
3050.7293944358826,+5.21748500E-1,+17.2726E-06,209.99,217.89,210.0
3051.243427991867,+5.21668600E-1,+17.2701E-06,209.99,217.89,210.0
3051.728377342224,+5.21556100E-1,+17.2670E-06,209.99,217.89,210.0
3052.227432012558,+5.21479000E-1,+17.2637E-06,209.99,217.89,210.0
3052.7280707359314,+5.21365900E-1,+17.2603E-06,209.99,217.89,210.0
3053.2285425662994,+5.21292100E-1,+17.2575E-06,209.99,217.89,210.0
3053.7294340133667,+5.21173500E-1,+17.2543E-06,209.99,217.89,210.0
3054.2303540706635,+5.21102600E-1,+17.2513E-06,209.99,217.89,210.0
3054.728443622589,+5.20986600E-1,+17.2478E-06,209.99,217.89,210.0
3055.227090358734,+5.20911000E-1,+17.2451E-06,209.99,217.88,210.0
3055.7304520606995,+5.20801100E-1,+17.2418E-06,209.99,217.88,210.0
3056.227437734604,+5.20727600E-1,+17.2389E-06,209.99,217.88,210.0
3056.6998233795166,+5.20630200E-1,+17.2313E-06,209.99,217.88,210.0
3057.180188894272,+5.20535400E-1,+17.2328E-06,209.99,217.88,210.0
3057.6595199108124,+5.20448200E-1,+17.2300E-06,209.99,217.88,210.0
3058.139987707138,+5.20342100E-1,+17.2268E-06,210.0,217.88,210.0
3058.6264102458954,+5.20271200E-1,+17.2241E-06,210.0,217.88,210.0
3059.0995302200317,+5.20174100E-1,+17.2162E-06,210.0,217.88,210.0
3059.5783681869507,+5.20079000E-1,+17.2179E-06,210.0,217.88,210.0
3060.0594618320465,+5.19995600E-1,+17.2148E-06,210.0,217.88,210.0
3060.538645505905,+5.19886300E-1,+17.2118E-06,210.0,217.88,210.0
3061.026854991913,+5.19821200E-1,+17.2093E-06,210.0,217.88,210.0
3061.4990694522858,+5.19716500E-1,+17.2016E-06,210.0,217.88,210.0
3061.977559328079,+5.19628400E-1,+17.2028E-06,210.0,217.88,210.0
3062.4583988189697,+5.19544700E-1,+17.1994E-06,210.0,217.87,210.0
3062.9588811397552,+5.19431600E-1,+17.1966E-06,210.0,217.87,210.0
3063.438061237335,+5.19372000E-1,+17.1937E-06,210.0,217.87,210.0
3063.9271128177643,+5.19259200E-1,+17.1876E-06,210.0,217.87,210.0
3064.3978106975555,+5.19177000E-1,+17.1917E-06,210.0,217.87,210.0
3064.8982841968536,+5.19083100E-1,+17.1847E-06,210.0,217.87,210.0
3065.377549648285,+5.18988600E-1,+17.1817E-06,210.0,217.87,210.0
3065.8562927246094,+5.18904300E-1,+17.1789E-06,210.0,217.87,210.0
3066.3379786014557,+5.18800200E-1,+17.1758E-06,210.0,217.87,210.0
3066.8247303962708,+5.18723200E-1,+17.1776E-06,210.0,217.87,210.0
3067.2973947525024,+5.18635100E-1,+17.1699E-06,210.0,217.87,210.0
3067.776555776596,+5.18543500E-1,+17.1670E-06,210.0,217.87,210.0
3068.2564408779144,+5.18459800E-1,+17.1640E-06,210.0,217.87,210.0
3068.736320734024,+5.18356300E-1,+17.1605E-06,210.0,217.87,210.0
3069.236454963684,+5.18280700E-1,+17.1580E-06,210.0,217.87,210.0
3069.725581884384,+5.18181000E-1,+17.1503E-06,210.0,217.87,210.0
3070.196440935135,+5.18090000E-1,+17.1520E-06,210.0,217.87,210.0
3070.6757204532623,+5.18003400E-1,+17.1491E-06,210.0,217.87,210.0
3071.155281305313,+5.17908100E-1,+17.1455E-06,210.0,217.87,210.0
3071.655371427536,+5.17831600E-1,+17.1424E-06,210.0,217.86,210.0
3072.155386209488,+5.17715300E-1,+17.1393E-06,210.0,217.86,210.0
3072.6552510261536,+5.17647000E-1,+17.1366E-06,210.0,217.86,210.0
3073.1554918289185,+5.17533400E-1,+17.1333E-06,210.0,217.86,210.0
3073.6552698612213,+5.17463900E-1,+17.1301E-06,210.0,217.86,210.0
3074.1550631523132,+5.17350800E-1,+17.1271E-06,210.0,217.86,210.0
3074.654988527298,+5.17274900E-1,+17.1243E-06,210.0,217.86,210.0
3075.155047893524,+5.17168200E-1,+17.1212E-06,210.0,217.86,210.0
3075.65509390831,+5.17093000E-1,+17.1180E-06,210.0,217.86,210.0
3076.154374599457,+5.16983400E-1,+17.1151E-06,210.0,217.86,210.0
3076.66056060791,+5.16913600E-1,+17.1122E-06,210.0,217.86,210.0
3077.15399312973,+5.16802500E-1,+17.1091E-06,210.0,217.86,210.0
3077.6548311710358,+5.16735700E-1,+17.1063E-06,210.0,217.86,210.0
3078.1673576831818,+5.16635100E-1,+17.1032E-06,210.0,217.86,210.0
3078.6733751296997,+5.16545300E-1,+17.1003E-06,210.0,217.86,210.0
3079.15429854393,+5.16446100E-1,+17.0973E-06,210.0,217.85,210.0
3079.654175758362,+5.16378100E-1,+17.0945E-06,210.0,217.85,210.0
3080.1533813476562,+5.16274300E-1,+17.0915E-06,210.0,217.85,210.0
3080.63347530365,+5.16200200E-1,+17.0889E-06,210.0,217.85,210.0
3081.1334109306335,+5.16098500E-1,+17.0857E-06,210.0,217.85,210.0
3081.633495092392,+5.16026100E-1,+17.0829E-06,210.0,217.85,210.0
3082.137006044388,+5.15914700E-1,+17.0796E-06,210.0,217.85,210.0
3082.652902364731,+5.15849600E-1,+17.0773E-06,210.0,217.85,210.0
3083.1534259319305,+5.15738600E-1,+17.0740E-06,210.0,217.85,210.0
3083.65216588974,+5.15667400E-1,+17.0712E-06,210.0,217.85,210.0
3084.1526176929474,+5.15563000E-1,+17.0682E-06,210.0,217.84,210.0
3084.6522324085236,+5.15500500E-1,+17.0654E-06,210.0,217.84,210.0
3085.1362023353577,+5.15395600E-1,+17.0623E-06,210.0,217.84,210.0
3085.671881914139,+5.15308600E-1,+17.0597E-06,210.0,217.84,210.0
3086.1704165935516,+5.15222900E-1,+17.0566E-06,210.0,217.84,210.0
3086.6705231666565,+5.15134200E-1,+17.0536E-06,210.0,217.84,210.0
3087.170890569687,+5.15048500E-1,+17.0510E-06,210.0,217.84,210.0
3087.702136039734,+5.14942700E-1,+17.0475E-06,210.0,217.84,210.0
3088.2184777259827,+5.14869400E-1,+17.0451E-06,210.0,217.84,210.0
3088.7284495830536,+5.14764200E-1,+17.0422E-06,210.0,217.84,210.0
3089.2303986549377,+5.14703400E-1,+17.0392E-06,210.0,217.84,210.0
3089.7332651615143,+5.14595300E-1,+17.0363E-06,210.0,217.84,210.0
3090.2299604415894,+5.14530200E-1,+17.0333E-06,210.0,217.84,210.0
3090.748480796814,+5.14422300E-1,+17.0303E-06,210.0,217.84,210.0
3091.249839067459,+5.14354000E-1,+17.0276E-06,210.0,217.84,210.0
3091.7484333515167,+5.14252200E-1,+17.0248E-06,210.0,217.84,210.0
3092.248984336853,+5.14187100E-1,+17.0224E-06,210.0,217.83,210.0
3092.7477655410767,+5.14079900E-1,+17.0191E-06,210.0,217.83,210.0
3093.2491755485535,+5.14017400E-1,+17.0165E-06,210.0,217.83,210.0
3093.7484345436096,+5.13909200E-1,+17.0137E-06,210.0,217.83,210.0
3094.2483143806458,+5.13844700E-1,+17.0110E-06,210.0,217.83,210.0
3094.748110771179,+5.13741800E-1,+17.0079E-06,210.0,217.83,210.0
3095.247861146927,+5.13674000E-1,+17.0052E-06,210.0,217.83,210.0
3095.7292137145996,+5.13574600E-1,+17.0023E-06,210.0,217.83,210.0
3096.2284491062164,+5.13506300E-1,+16.9996E-06,210.0,217.83,210.0
3096.765709877014,+5.13404600E-1,+16.9965E-06,210.0,217.83,210.0
3097.268961429596,+5.13318200E-1,+16.9936E-06,210.0,217.83,210.0
3097.787314414978,+5.13235700E-1,+16.9908E-06,210.0,217.83,210.0
3098.285813808441,+5.13148500E-1,+16.9884E-06,210.0,217.83,210.0
3098.7874364852905,+5.13064700E-1,+16.9854E-06,210.0,217.82,210.0
3099.2823255062103,+5.12970600E-1,+16.9825E-06,210.0,217.82,210.0
3099.787393808365,+5.12889700E-1,+16.9794E-06,210.0,217.82,210.0
3100.267414331436,+5.12802800E-1,+16.9767E-06,210.0,217.82,210.0
3100.7704813480377,+5.12720500E-1,+16.9738E-06,210.0,217.82,210.0
3101.2664642333984,+5.12644100E-1,+16.9710E-06,210.0,217.82,210.0
3101.7458622455597,+5.12542900E-1,+16.9684E-06,210.0,217.82,210.0
3102.2287304401398,+5.12478400E-1,+16.9657E-06,210.0,217.82,210.0
3102.72887635231,+5.12376400E-1,+16.9626E-06,210.0,217.82,210.0
3103.22855424881,+5.12303700E-1,+16.9595E-06,210.0,217.82,210.0
3103.7291469573975,+5.12205100E-1,+16.9570E-06,210.0,217.82,210.0
3104.2280128002167,+5.12134800E-1,+16.9542E-06,210.0,217.82,210.0
3104.729158639908,+5.12029000E-1,+16.9512E-06,210.0,217.82,210.0
3105.228442430496,+5.11962700E-1,+16.9484E-06,210.0,217.82,210.0
3105.7324256896973,+5.11863900E-1,+16.9456E-06,209.99,217.82,210.0
3106.227280139923,+5.11789400E-1,+16.9479E-06,209.99,217.82,210.0
3106.7070071697235,+5.11700800E-1,+16.9405E-06,209.99,217.82,210.0
3107.1867320537567,+5.11617900E-1,+16.9375E-06,209.99,217.81,210.0
3107.646469116211,+5.11555400E-1,+16.9352E-06,209.99,217.81,210.0
3108.1301262378693,+5.11454800E-1,+16.9276E-06,209.99,217.81,210.0
3108.6051869392395,+5.11387100E-1,+16.9296E-06,209.99,217.81,210.0
3109.0874061584473,+5.11299300E-1,+16.9269E-06,209.99,217.81,210.0
3109.5843908786774,+5.11212700E-1,+16.9243E-06,209.99,217.81,210.0
3110.064459323883,+5.11157500E-1,+16.9215E-06,209.99,217.81,210.0
3110.54448056221,+5.11059200E-1,+16.9185E-06,209.99,217.81,210.0
3111.0305349826813,+5.10977800E-1,+16.9163E-06,209.99,217.81,210.0
3111.5388984680176,+5.10884800E-1,+16.9133E-06,209.99,217.81,210.0
3112.031469345093,+5.10808300E-1,+16.9109E-06,209.99,217.81,210.0
3112.532182455063,+5.10723400E-1,+16.9034E-06,209.99,217.81,210.0
3113.002912759781,+5.10644700E-1,+16.9055E-06,209.99,217.8,210.0
3113.4825410842896,+5.10575800E-1,+16.9025E-06,209.99,217.8,210.0
3113.963423728943,+5.10469100E-1,+16.9000E-06,209.99,217.8,210.0
3114.443383216858,+5.10403400E-1,+16.8973E-06,209.99,217.8,210.0
3114.929399728775,+5.10318200E-1,+16.8944E-06,209.99,217.8,210.0
3115.4285662174225,+5.10233600E-1,+16.8917E-06,209.99,217.8,210.0
3115.9294567108154,+5.10153100E-1,+16.8887E-06,209.99,217.8,210.0
3116.4296002388,+5.10066200E-1,+16.8863E-06,209.99,217.8,210.0
3116.931028842926,+5.09980100E-1,+16.8790E-06,209.99,217.8,210.0
3117.401928663254,+5.09900800E-1,+16.8805E-06,209.99,217.8,210.0
3117.882060289383,+5.09832200E-1,+16.8781E-06,209.99,217.8,210.0
3118.361450433731,+5.09735700E-1,+16.8754E-06,209.99,217.8,210.0
3118.8414418697357,+5.09659500E-1,+16.8737E-06,209.99,217.8,210.0
3119.3294932842255,+5.09577500E-1,+16.8686E-06,209.99,217.8,210.0
3119.828399181366,+5.09493200E-1,+16.8694E-06,209.99,217.8,210.0
3120.328377008438,+5.09407500E-1,+16.8615E-06,209.99,217.79,210.0
3120.8288679122925,+5.09328100E-1,+16.8657E-06,209.99,217.79,210.0
3121.3293030261993,+5.09242300E-1,+16.8541E-06,209.99,217.79,210.0
3121.828426361084,+5.09158900E-1,+16.8608E-06,209.99,217.79,210.0
3122.3295164108276,+5.09073700E-1,+16.8486E-06,209.99,217.79,210.0
3122.8288280963898,+5.08993500E-1,+16.8506E-06,209.99,217.79,210.0
3123.3006253242493,+5.08910400E-1,+16.8482E-06,209.99,217.79,210.0
3123.7803082466125,+5.08826100E-1,+16.8454E-06,209.99,217.79,210.0
3124.2593371868134,+5.08766800E-1,+16.8427E-06,209.99,217.79,210.0
3124.740064382553,+5.08680700E-1,+16.8355E-06,209.99,217.79,210.0
3125.2264502048492,+5.08595500E-1,+16.8422E-06,209.99,217.79,210.0
3125.7278361320496,+5.08518200E-1,+16.8346E-06,209.99,217.79,210.0
3126.199449300766,+5.08436800E-1,+16.8322E-06,209.99,217.79,210.0
3126.678419828415,+5.08365900E-1,+16.8295E-06,209.99,217.79,210.0
3127.1592032909393,+5.08267900E-1,+16.8268E-06,209.99,217.79,210.0
3127.6373982429504,+5.08198400E-1,+16.8289E-06,209.99,217.79,210.0
3128.1265408992767,+5.08117600E-1,+16.8218E-06,209.99,217.79,210.0
3128.597097158432,+5.08042000E-1,+16.8186E-06,209.99,217.79,210.0
3129.0975317955017,+5.07956900E-1,+16.8164E-06,209.99,217.79,210.0
3129.576340675354,+5.07862400E-1,+16.8140E-06,209.99,217.79,210.0
3130.056451320648,+5.07812400E-1,+16.8113E-06,209.99,217.79,210.0
3130.536332130432,+5.07719400E-1,+16.8041E-06,209.99,217.79,210.0
3131.0225427150726,+5.07645200E-1,+16.8063E-06,209.99,217.79,210.0
3131.496272802353,+5.07559200E-1,+16.8036E-06,209.99,217.79,210.0
3131.9756305217743,+5.07474300E-1,+16.8007E-06,209.99,217.78,210.0
3132.4563822746277,+5.07413300E-1,+16.7980E-06,209.99,217.78,210.0
3132.9552597999573,+5.07319700E-1,+16.7955E-06,209.98,217.78,210.0
3133.435433626175,+5.07246100E-1,+16.7927E-06,209.98,217.78,210.0
3133.933764219284,+5.07169900E-1,+16.7897E-06,209.98,217.78,210.0
3134.432435274124,+5.07088300E-1,+16.7872E-06,209.98,217.78,210.0
3134.9332206249237,+5.07009500E-1,+16.7845E-06,209.98,217.78,210.0
3135.432371377945,+5.06928400E-1,+16.7868E-06,209.98,217.78,210.0
3135.9214475154877,+5.06849300E-1,+16.7747E-06,209.98,217.78,210.0
3136.420372247696,+5.06773100E-1,+16.7814E-06,209.99,217.78,210.0
3136.921454191208,+5.06690600E-1,+16.7698E-06,209.99,217.78,210.0
3137.419503211975,+5.06613300E-1,+16.7764E-06,209.99,217.78,210.0
3137.9193472862244,+5.06530400E-1,+16.7645E-06,209.99,217.78,210.0
3138.4187893867493,+5.06451900E-1,+16.7707E-06,209.99,217.78,210.0
